dissimilarity_1_0deg,dissimilarity_1_45deg,dissimilarity_1_90deg,dissimilarity_1_135deg,dissimilarity_3_0deg,dissimilarity_3_45deg,dissimilarity_3_90deg,dissimilarity_3_135deg,dissimilarity_5_0deg,dissimilarity_5_45deg,dissimilarity_5_90deg,dissimilarity_5_135deg,contrast_1_0deg,contrast_1_45deg,contrast_1_90deg,contrast_1_135deg,contrast_3_0deg,contrast_3_45deg,contrast_3_90deg,contrast_3_135deg,contrast_5_0deg,contrast_5_45deg,contrast_5_90deg,contrast_5_135deg,correlation_1_0deg,correlation_1_45deg,correlation_1_90deg,correlation_1_135deg,correlation_3_0deg,correlation_3_45deg,correlation_3_90deg,correlation_3_135deg,correlation_5_0deg,correlation_5_45deg,correlation_5_90deg,correlation_5_135deg,energy_1_0deg,energy_1_45deg,energy_1_90deg,energy_1_135deg,energy_3_0deg,energy_3_45deg,energy_3_90deg,energy_3_135deg,energy_5_0deg,energy_5_45deg,energy_5_90deg,energy_5_135deg,homogeneity_1_0deg,homogeneity_1_45deg,homogeneity_1_90deg,homogeneity_1_135deg,homogeneity_3_0deg,homogeneity_3_45deg,homogeneity_3_90deg,homogeneity_3_135deg,homogeneity_5_0deg,homogeneity_5_45deg,homogeneity_5_90deg,homogeneity_5_135deg,ASM_1_0deg,ASM_1_45deg,ASM_1_90deg,ASM_1_135deg,ASM_3_0deg,ASM_3_45deg,ASM_3_90deg,ASM_3_135deg,ASM_5_0deg,ASM_5_45deg,ASM_5_90deg,ASM_5_135deg,Category
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
0.6317929783157596,0.8148262522574007,0.6859099414651906,0.8552933994012222,1.1713428612576458,1.1626242063605048,1.2817925689407481,1.22463879684362,1.4783870689424872,1.5677325856811513,1.554044335549804,1.5999017259045336,1.0452879076049506,1.6833888926763767,1.2422779213140924,1.8802025808585145,3.4944262124290244,3.466784968867649,4.165689823574759,3.8517347825991743,5.455763543173526,6.105148676578438,5.9173578889870875,6.307920857004503,0.9843538403993494,0.9747994822371596,0.9814019338650224,0.971853148163273,0.9477010155570847,0.9480989079347795,0.937621358456049,0.9423357592922861,0.9183583915398439,0.9085923833435838,0.9113728060355595,0.9055560322941459,0.15241901860104914,0.13911007376622056,0.14838976785674163,0.13719920973045155,0.12188729905531004,0.12237047227933574,0.11778898898211897,0.12018385651241197,0.11081361920219691,0.10818023676078392,0.10845488474319749,0.10716953398632677,0.7200687644672279,0.6631943963813915,0.7040355517435662,0.6535217552463749,0.5775179011111232,0.5810997992650118,0.5571629829621398,0.5691472143826655,0.5184997500826697,0.504205090712284,0.5057471183051995,0.49848597280060947,0.023231557231306967,0.019351612623243326,0.022019523204577673,0.01882362315066043,0.014856513670998583,0.014974532485867676,0.013874245925429744,0.014444159366196026,0.012279658200689506,0.011702963625619265,0.011762462024660253,0.011485309014846448,linoleum
